label,title,date
1,"Ex-U.S. Attorney Bharara, fired by Trump, joins NYU law school",2017-03-21
1,Supreme Court reins in president's appointment powers,2017-03-21
1,Highlights: The Trump presidency on March 21 at 6:14 p.m. EDT,2017-03-21
1,Top Democrat on Senate panel: No rollback on Dodd-Frank because it works,2017-03-21
1,Russian foreign ministry says neither confirms nor denies Tillerson visit,2017-03-21
1,"Trump was being a gentleman, UK's May says on holding hands",2017-03-21
1,"FBI head confirms Russia election probe, says Moscow backed Trump",2017-03-20
1,Maryland lawmakers pass bill to curb immigration enforcement,2017-03-21
1,Iraq's Abadi says he wins Trump's assurances of more U.S. support,2017-03-20
1,Trump says preparing new executive actions to save coal mining,2017-03-21
1,Trump says he wants provision to lower drug costs in Republican bill,2017-03-21
1,Trump daughter Ivanka to get West Wing office,2017-03-20
1,Trump's Russian imbroglio prompts Republican rethink on surveillance law,2017-03-20
1,"Iraq's PM, on U.S. visit, says wins assurances from Trump administration",2017-03-20
1,Key quotes from Congress' hearing on Russia and the U.S. election,2017-03-20
1,Democrats raise doubts about Trump's high court nominee Gorsuch,2017-03-19
1,NY attorney general hires former federal prosecutor as he pursues Trump,2017-03-20
1,Trump's cut to flood map program could trigger insurance rate hikes: group,2017-03-20
1,Missing from Trump's grand Navy plan: skilled workers to build the fleet,2017-03-17
1,Highlights: The Trump presidency on March 20 at 9:20 P.M. EDT,2017-03-20
1,Puerto Rico governor aims to pare cuts at public university,2017-03-20
1,Tillerson signaled U.S. policy of patience on North Korea is over: White House,2017-03-20
1,Trump to speak to House Republicans Tuesday on healthcare: aides,2017-03-20
1,"Trump's net worth dwindled to $3.5 billion, Forbes says",2017-03-20
1,Republican green groups seek to temper Trump on climate change,2017-03-20
1,Chilean president says Trump concerned about Venezuelan crisis,2017-03-20
1,EU foreign policy chief concerned over proposed cuts in U.S. aid,2017-03-20
1,"Republicans revamp U.S. health bill, boost benefits to older Americans",2017-03-19
1,Comey confirms FBI probing alleged Russian interference in U.S. vote,2017-03-20
1,House intelligence panel chairman says there was no wiretap on Trump Tower,2017-03-20
1,Top Democrat says not clear if Americans helped Russians in election hack,2017-03-20
1,House sets rules committee hearing for healthcare bill,2017-03-20
1,Supreme Court rejects U.S. senator's bid to escape corruption case,2017-03-20
1,G20 ministers give Mnuchin space to define Trump trade agenda,2017-03-20
1,"U.S. officials meet asylum seekers at Australian-run camp, possibly restarting 'dumb deal'",2017-03-20
1,Highlights: The Trump presidency on March 19 at 6:50 p.m. EDT,2017-03-19
1,New York governor unveils South Bronx highway rebuilding plan,2017-03-20
1,Pressure builds on Trump to back off wiretap accusations,2017-03-19
1,White House to offer balanced budget plan by mid-May: Mulvaney,2017-03-19
1,"U.S. Republicans working on Medicaid, tax credit changes: Ryan",2017-03-19
1,Tillerson ends China trip with warm words from President Xi,2017-03-19
1,White House tax reform may begin in late spring: Spicer,2017-03-19
1,"U.S., China soften tone, say to work together on North Korea",2017-03-17
1,Meals on Wheels America sees surge in donations after U.S. budget,2017-03-18
1,U.S. Homeland Security seeks proposals for wall with Mexico,2017-03-18
1,Trump ‘travel ban bands’ take to stage in Texas capital,2017-03-18
1,Exclusive: Immigration judges headed to 12 U.S. cities to speed deportations,2017-03-17
1,"In talks with U.S., China calls for diplomacy on North Korea",2017-03-18
1,Top NSA official ridicules allegation Britain spied on Trump,2017-03-18
1,Justice Dept. delivers documents on wiretap claim to Congress,2017-03-17
1,"China, U.S. hold 'candid' talks on North Korea, Taiwan",2017-03-18
1,"China, U.S. in 'close communication' on Xi-Trump meeting",2017-03-18
1,U.S. appeals to higher court over ruling against Trump's revised travel ban,2017-03-17
1,Factbox: Congress investigates links between Trump and Russia,2017-03-17
1,South Dakota's governor vetoes loosening of concealed carry gun laws,2017-03-17
1,Exclusive: Delrahim to head Justice Department antitrust unit - sources,2017-03-17
1,Trump administration fights its own agency in U.S. court,2017-03-17
1,White House intruder was on grounds for 16 minutes before arrest: Secret Service,2017-03-17
1,Group of 40 U.S. House Democrats oppose delay of Labor Dept retirement rule,2017-03-17
1,U.S. prosecutors probing leak of CIA materials to WikiLeaks: sources,2017-03-17
1,"Trump stands by Obama wiretap charge, shrugs off row with Britain",2017-03-17
1,Trump ramps up fight for votes on U.S. healthcare overhaul,2017-03-17
1,Trump administration crafting big new arms sales to Taiwan: sources,2017-03-17
1,Lobbyist settles NY ethics probe tied to convicted state senator,2017-03-17
1,Republican healthcare bill would harm state finances: Moody's,2017-03-17
1,Trump says 'very seldom' regrets tweets despite criticism of wiretap charge,2017-03-17
1,"Timeline: From TVs to microwaves, White House tries to explain wiretapping charge",2017-03-17
1,Trump to name New York lawyer to lead Justice Dept. civil unit: source,2017-03-17
1,Kansas lawmakers to hash out fiscal 2017 budget fix,2017-03-17
1,"Trump's budget cuts to domestic, aid programs draw Republican scorn",2017-03-15
1,Trump budget would slash cleanup of hazardous waste sites by 30 percent,2017-03-16
1,Republican lawmakers: health plan tax credit changes likely to help seniors,2017-03-17
1,Trumps says conservative House lawmakers line up behind healthcare bill,2017-03-17
1,Trump backs Republican healthcare plan: U.S. health secretary,2017-03-17
1,U.S. allegations about Britain's GCHQ will not be repeated: May's spokesman,2017-03-17
1,"Trump seeks to ax Appalachia economic programs, causing worry in coal country",2017-03-16
1,Tillerson avoids public conflict with Trump over budget,2017-03-17
1,Trump's proposal to scrap Chemical Safety Board draws criticism,2017-03-17
1,Tillerson's use of email alias at Exxon 'entirely proper': Exxon attorneys,2017-03-17
1,Trump vows appeal up to Supreme Court after loss on travel ban,2017-03-16
1,Trump meets Irish PM at White House ahead of St. Patrick's Day,2017-03-16
1,"McDonald's deletes Trump tweet, says Twitter account compromised",2017-03-16
1,"Republicans split, conservatives angry as healthcare overhaul inches ahead",2017-03-16
1,No charges for New York mayor in fundraising probes: prosecutors,2017-03-16
1,EPA hit hardest as Trump budget targets regulations,2017-03-16
1,"Leading Republicans, Democrats reject Trump's Obama wiretap assertion",2017-03-16
1,"Lawmakers vow to fight proposed cuts in Chesapeake, Great Lakes clean-ups",2017-03-17
1,Florida governor replaces anti-death penalty prosecutor,2017-03-17
1,"Despite budget cuts, Tillerson works to win long-term influence",2017-03-16
1,"Blaming judges is 'corrosive,' says a judge who ruled against Trump",2017-03-16
1,"Pentagon chief, Saudi deputy crown prince discuss fight against Islamic State",2017-03-16
1,Agriculture leaders slam Trump's USDA budget cut proposal,2017-03-16
1,"Boeing, Lockheed Martin winners in Trump's 2017 supplemental request",2017-03-16
1,Senators press Trump for details on Icahn's special adviser role,2017-03-16
1,"Oklahoma lawmaker, found with boy in motel, charged with prostitution",2017-03-16
1,Treasury's Mnuchin says Trump does not want trade wars,2017-03-16
1,"Trump eyes 'flexible' Islamic State war fund, Guantanamo upgrade",2017-03-16
1,"U.S. Secretary of State to visit Turkey on March 30, says Turkish minister",2017-03-16
1,Trump stands by wiretapping allegation: White House,2017-03-16
1,Merkel says looking forward to meeting Trump in Washington: paper,2017-03-16
1,White House proposes reviving Yucca Mountain nuclear waste site,2017-03-16
1,"Trump budget preserves aid for Israel, other countries being evaluated: State Dept.",2017-03-16
1,Proposed cuts to State Dept. budget worry House Foreign Affairs chair,2017-03-16
1,"Senate confirms Trump intelligence nominee, security adviser",2017-03-15
1,Trump puts the skinny in his 'skinny budget',2017-03-16
1,"Trump plans 28 percent cut in budget for diplomacy, foreign aid",2017-03-16
1,Schaeuble says held 'friendly and constructive' talks with Mnuchin,2017-03-16
1,Ryan says Trump playing constructive role on healthcare,2017-03-16
1,"Emirates, Etihad boarding as usual after second Trump travel ban blocked",2017-03-16
1,"Tillerson urges 'new approach' to North Korea, gives no details",2017-03-15
1,Trump picks Boeing executive Shanahan to become Pentagon's No.2,2017-03-16
1,U.S. House budget panel backs Republican healthcare plan,2017-03-16
1,House Armed Services chairman: Trump budget not enough for U.S. military,2017-03-16
1,Conservative website only media on Tillerson plane to Asia,2017-03-15
1,Tillerson says State Department spending 'simply not sustainable',2017-03-16
1,Big win for automakers as Trump orders fuel economy standards review,2017-03-15
1,Japan agrees with U.S. that North Korea's weapons 'not permissible',2017-03-16
1,"Tillerson underlines cooperation with Japan, Seoul on North Korea",2017-03-16
1,"Factbox: Trump budget boosts military, slashes domestic programs",2017-03-16
1,White House proposes to privatize air traffic control,2017-03-16
1,FDA fees for product review would more than double under Trump budget,2017-03-16
1,Trump barnstorms to push healthcare plan; signs of conservative support,2017-03-14
1,"Apple, Google, Facebook skip legal challenge to new travel ban",2017-03-16
1,Hawaii judge halts Trump's new travel ban before it can go into effect,2017-03-15
1,Trump economic adviser Powell to be named deputy national security adviser,2017-03-16
1,Trump calls court decision blocking revised travel ban 'judicial overreach',2017-03-16
1,Trump budget would cut State budget up to 31 percent: congressional aides,2017-03-15
1,Skeptical lawmakers pressure Comey on Trump wiretap claim,2017-03-15
1,"Trump budget plan to propose major cuts for State Dept., EPA: NY Times",2017-03-15
1,Trump working with Republican leaders on healthcare plan changes: spokesman,2017-03-15
1,"Government leakers are 'enemies to our state,' White House official says",2017-03-15
1,Trump suggests more information coming about wiretap claim: Fox News interview,2017-03-15
1,"In challenge to Trump, 17 Republicans join fight against global warming",2017-03-15
1,Tillerson's Asia trip not seen producing concrete action on North Korea: State Dept,2017-03-15
1,Trump trade adviser strikes conciliatory tone on Mexico; peso firms,2017-03-15
1,"FBI, NSA chiefs to testify on Trump wiretap claims, Russia: lawmakers",2017-03-15
1,EPA confirms it will reopen review of 2025 fuel rules,2017-03-15
1,Conservatives expect changes in Medicaid in healthcare bill,2017-03-15
1,Democrats preview line of attack on 'pro-corporate' high court nominee,2017-03-15
1,Trump's pick to lead U.S. CFTC unveils major new policy agenda,2017-03-15
1,Exclusive: U.S. group Sierra Club seeks probe of EPA's Pruitt over CO2 comments,2017-03-15
1,Trump seeks input from U.S. energy companies on Paris climate pact,2017-03-15
1,Key U.S. Senate committee leaders say Russia sanctions must remain,2017-03-15
1,U.S. lawmakers seek more visas for Afghans who helped U.S. forces,2017-03-15
1,U.S. government says 12.2 million consumers in Obamacare individual plans,2017-03-15
1,Highlights: The Trump presidency on March 14 at 9:25 p.m. ET,2017-03-13
1,Trump paid $38 million in taxes in 2005: White House,2017-03-15
1,Senate Intelligence chairman plans public hearing on Russia,2017-03-14
1,"Saudi deputy crown prince, Trump meeting a 'turning point': Saudi adviser",2017-03-14
1,Trump to nominate Goldman Sachs' Donovan as deputy Treasury secretary,2017-03-15
1,"Saudi deputy crown prince, Trump meeting a 'turning point': Saudi adviser",2017-03-15
1,Trump to nominate CFTC acting head Giancarlo as permanent chairman,2017-03-15
1,Trump advisers see arbitration as way to speed infrastructure plans,2017-03-15
1,Trump's USTR nominee pledges tough enforcement of U.S. trade laws,2017-03-14
1,Trump to roll back use of climate change in policy reviews: source,2017-03-14
1,Veteran U.S. diplomat Patterson out of running for Pentagon post,2017-03-14
1,"Tillerson's email alias was prompted by business needs, Exxon says",2017-03-14
1,USTR nominee: 'awaiting instructions' from Trump on EXIM Bank,2017-03-14
1,Trump does not agree with lawmaker's immigration tweet: White House,2017-03-14
1,USTR nominee: unclear if China is still manipulating currency,2017-03-14
1,Trump to drop climate change from environmental reviews: Bloomberg,2017-03-14
1,"Boeing, aerospace manufacturers back U.S. tax overhaul",2017-03-14
1,White House working with lawmakers on amending Republican health bill,2017-03-14
1,"Republican senators criticize CBO, welcome health-care plan",2017-03-14
1,Hospital stocks fall after Republican health bill seen leaving 24 million uninsured,2017-03-14
1,Republican plan to repeal Obamacare would leave millions uninsured: report,2017-03-13
1,Tillerson used email alias at Exxon to talk climate: New York attorney general,2017-03-14
1,Senators want food safety review when U.S. firms sold overseas,2017-03-14
1,Highlights: The Trump presidency on March 13 at 9:05 p.m. EDT,2017-03-13
1,Justice Department seeks more time on Trump wiretap evidence,2017-03-13
1,Trump gives CIA authority to conduct drone strikes: WSJ,2017-03-13
1,Trump Middle East envoy meets Netanyahu in Jerusalem,2017-03-13
1,Republican Obamacare repeal would benefit wealthiest: study,2017-03-13
1,"Senate confirms Trump's pick to run Medicare, Medicaid",2017-03-13
1,Puerto Rico oversight board approves revised government turnaround plan,2017-03-13
1,Treasury's Mnuchin to 'push hard' for U.S. interests at G20: official,2017-03-13
1,"Puerto Rico governor says he wants to improve, not 'destroy,' PREPA restructuring",2017-03-13
1,Kansas senator stands by comparison of Planned Parenthood to Nazis,2017-03-13
1,White House rejects report critical of Republican health plan,2017-03-13
1,Trump to announce review of vehicle emissions rules: sources,2017-03-13
1,Several states jointly sue to block Trump's revised travel ban,2017-03-13
1,Millions to lose health insurance under Republican plan: congressional report,2017-03-13
1,Republican senators wobble on House Obamacare plan,2017-03-13
1,Merkel meets Trump in clash of style and substance,2017-03-13
1,Trump administration backs looser Obamacare waivers for states,2017-03-13
1,U.S. lawmaker's controversial tweet on immigration draws fire,2017-03-13
1,U.S. Agriculture secretary nominee submits ethics disclosures,2017-03-13
1,Trump aides attack agency that will analyze health bill's costs,2017-03-12
1,Highlights: The Trump presidency on March 12 at 8:42 p.m. EST,2017-03-12
1,Obama lawyers move fast to join fight against Trump,2017-03-13
1,Mike Pence to tour Asia next month amid security crises,2017-03-13
1,Trump budget opens new fight among Republicans,2017-03-13
1,Trump tried to call New York prosecutor Bharara before firing him: officials,2017-03-12
1,NY prosecutor’s office likely to plot similar course after Bharara’s firing,2017-03-13
1,Puerto Rico creditors urge extension of fiscal plan deadline,2017-03-13
1,Biden says would have liked to be the U.S. president who ended cancer,2017-03-12
1,Merkel meets Trump in clash of style and substance,2017-03-12
1,"Trump economic adviser: Fed doing 'good job,' respects independence",2017-03-12
1,Defiant U.S. prosecutor fired by Trump administration,2017-03-11
1,U.S. civil liberties group ACLU seeks to tap anti-Trump energy,2017-03-11
1,Puerto Rico governor ups revenue forecast in revised fiscal plan,2017-03-11
1,Maryland to join other states in court challenge to Trump's travel ban,2017-03-10
1,Sessions asks 46 Obama-era U.S. attorneys to resign,2017-03-10
1,Trump's revised travel ban dealt first court setback,2017-03-11
1,House leader: 'very difficult' to speed up end to Medicaid expansion,2017-03-10
1,"Trump to ask Merkel for advice on Putin, Ukraine: U.S. officials",2017-03-10
1,Trump chooses Gottlieb to run FDA; Pharma breathes sigh of relief,2017-03-10
1,Canada says most border-crossing asylum seekers were in U.S. legally,2017-03-10
1,White House welcomes strong jobs data in potentially rule-violating tweets,2017-03-10
1,White House says Trump did not know Flynn was representing Turkey,2017-03-10
1,U.S. senators seek relaxed screening of border patrol applicants,2017-03-10
1,"Republican U.S. health plan clears first hurdles, fate uncertain",2017-03-09
1,Trump invites Palestinian leader Abbas to White House: Abbas spokesman,2017-03-10
1,Trump's disputes with local governments could create fresh conflicts of interest,2017-03-10
1,EPA chief unconvinced on CO2 link to global warming,2017-03-09
1,Tillerson has recused himself from Keystone pipeline issues: State Dept.,2017-03-09
1,The Trump presidency on March 9 at 9:49 p.m. EST/March 10 0149 GMT,2017-03-09
1,Ethics office concerned about White House not disciplining Conway,2017-03-10
1,Trump tests dealmaker image to sell healthcare bill,2017-03-10
1,More states seek to halt Trump's new travel ban in court,2017-03-09
1,FBI's Comey meets with top U.S. congressional leaders,2017-03-09
1,Congressional panels approve SEC capital formation bills,2017-03-09
1,U.S. State Department rethinks plan not to take media on Asia trip,2017-03-09
1,"Trump meets with U.S. community bankers, pledges to scale back regulations",2017-03-09
1,Senate committee approves Trump intelligence nominee Coats,2017-03-09
1,Senate intel panel wants Trump ex-aides to testify in Russia probe: CNN,2017-03-09
1,Second House panel approves Obamacare replacement plan,2017-03-09
1,New Hampshire legislature blocks bill on transgender rights,2017-03-09
1,U.S. House Speaker Ryan urges Republican unity on health bill,2017-03-09
1,Senate panel backs Trump nominee to be ambassador to Israel,2017-03-09
1,"Factbox: Republican Obamacare plan would repeal Medicaid expansion, taxes",2017-03-09
1,CIA contractors likely source of latest WikiLeaks release: U.S. officials,2017-03-08
1,CIA leak shows lack of progress in combating 'insider threats',2017-03-09
1,U.S. Senate leader expects review of healthcare bill by Monday,2017-03-09
1,Hawaii issues first challenge to Trump's new travel ban,2017-03-08
1,China gives greenlight to dozens of Trump trademarks,2017-03-08
1,"Medical providers oppose Trump-backed health plan, Democrats take aim",2017-03-06
1,CIA 'mission' on cars shows concern about next-generation vehicles,2017-03-09
1,Ex-Utah Governor Huntsman accepts Trump offer to be ambassador to Russia: official,2017-03-09
1,Watchdog presses U.S. lawmakers to probe Icahn's role with Trump,2017-03-08
1,Senators ask if U.S. paying to secure Trump property overseas,2017-03-09
1,State of Hawaii to challenge new Trump order in court: court document,2017-03-08
1,Highlights: The Trump presidency on March 8 at 6:33 p.m. EST,2017-03-08
1,Congress may overturn Obama internet privacy rules,2017-03-08
1,U.S. senators ask government for proof Obama wiretapped Trump,2017-03-08
1,What do I need to know about the CIA's hacking program?,2017-03-08
1,Democrats ask White House about Trump son-in-law's potential conflicts,2017-03-08
1,"Trump talks infrastructure with Musk, developers",2017-03-08
1,FBI Director Comey at cyber conference: 'You're stuck with me',2017-03-08
1,SEC nominee Clayton vows separation from his Wall Street law firm,2017-03-08
1,Disney CEO says staying on Trump advisory council,2017-03-08
1,Texas committee passes bill to curb transgender bathroom access,2017-03-08
1,Banks spent record amounts on lobbying in recent election,2017-03-08
1,No reason to believe Trump is target of any investigation: White House,2017-03-08
1,White House says Trump 'extremely concerned' about WikiLeaks CIA breach,2017-03-08
1,'It's like kumbaya:' Trump's genial private meetings with CEOs jar with public attacks,2017-03-08
1,Factbox: Compare and contrast - Trump's tweets vs private comments to CEOs,2017-03-08
1,"U.S intel, law enforcement officials aware of CIA breach since late last year",2017-03-08
1,White House budget chief expects to release budget next Wednesday,2017-03-08
1,Trump to meet with business leaders on infrastructure,2017-03-08
1,Industry questions higher insurance costs under Republican plan,2017-03-07
1,U.S. secretary of state to make first trip to Asia,2017-03-08
1,"Facing test of resolve, Trump pushes ahead with North Korea review",2017-03-08
1,Hawaii to file first court challenge to new Trump travel order,2017-03-08
1,Trump to nominate Francisco as U.S. solicitor general,2017-03-07
1,U.S. Senate Democrats make Trump tax returns a national security issue,2017-03-07
1,Los Angeles mayor appears headed for re-election victory,2017-03-07
1,House intelligence chief has seen no evidence to back Trump wiretap charge,2017-03-07
1,Trump says he's sure Senator Paul will back Republican health plan,2017-03-08
1,Trump's Justice No. 2 rebuffs Democrats on Russia probe,2017-03-07
1,Highlights: The Trump presidency on March 7 at 6:19 p.m. EST,2017-03-07
1,U.S. attorney general vows to examine Eric Garner case: rights groups,2017-03-07
1,Speaker Ryan says Republican healthcare plan will pass House,2017-03-07
1,Senate revokes Obama federal land-planning rule,2017-03-07
1,"House, Senate conservative Republicans plan own Obamacare repeal bill",2017-03-07
1,Iraq's al-Abadi to visit Trump later in March,2017-03-07
1,"No indication Trump does not support FBI head, White House spokesman says",2017-03-07
1,Massa fastest as testing resumes in Barcelona,2017-03-07
1,"Factbox: Republican Obamacare plan would repeal Medicaid expansion, taxes",2017-03-07
1,Health secretary says healthcare bill is 'work in progress',2017-03-07
1,Democrats urge EPA not to reopen vehicle fuel efficiency rules,2017-03-07
1,Trump says he is working on plan to bring down drug prices,2017-03-07
1,Drugmaker shares slip as Trump tweets about pricing system,2017-03-07
1,Senate panel backs Trump National Security Adviser pick,2017-03-07
1,Trump administration pledges 'great strictness' on Iran nuclear deal,2017-03-07
1,No. 2 Senate Republican says Senate to probe Trump's wiretap claims,2017-03-07
1,Trump signs revised travel ban in bid to overcome legal challenges,2017-03-06
1,"Revised U.S. travel ban will still curtail tourism, U.N. tourism body says",2017-03-07
1,"Democratic lawmaker Cummings, Trump to meet over drug prices",2017-03-07
1,U.S. health secretary: House health bill is just first step,2017-03-07
1,Etihad advises checks with U.S. missions after new Trump order,2017-03-07
1,"Carson calls slaves 'immigrants' in speech, drawing criticism",2017-03-07
1,Sudan disappointed at renewal of U.S. travel ban: foreign ministry,2017-03-07
1,McCain calls on Trump to back up wire-tapping claim,2017-03-06
1,Highlights: The Trump presidency on March 6 at 7:50 p.m. EST,2017-03-06
1,Attorney General Sessions defends reply on Russia contacts,2017-03-07
1,Senate approves measure to kill Obama-era contractor rule,2017-03-06
1,"Kelly says considering separating women, children at Mexico border",2017-03-06
1,Trump's new travel ban raises bar for legal challenges,2017-03-06
1,Japan PM and U.S. president discuss North Korea's missile launches: media,2017-03-06
1,Latest House healthcare bill includes concessions to conservatives: Politico,2017-03-06
1,U.S. high court action leaves transgender students in legal limbo,2017-03-06
1,"Corker, critic of first Trump travel ban order, positive on new one",2017-03-06
1,White House spokesman says almost certain Trump has not spoken to FBI chief,2017-03-06
1,"Senators push Trump to release White House, Mar-a-Lago visitor logs",2017-03-06
1,Key Republican senator backs new Trump travel ban order,2017-03-06
1,Republicans join Democratic call for clarity on Trump abortion order,2017-03-06
1,"White House weighs U.S. biofuels program change, no position yet -official",2017-03-06
1,Top Senate Democrat urges Justice Department watchdog to probe possible interference,2017-03-06
1,Baghdad relieved by Trump's exclusion of Iraq from travel ban,2017-03-06
1,"In day of pro-Trump rallies, California march turns violent",2017-03-04
1,Out in the cold: New U.S. budget priorities threaten housing aid programs,2017-03-05
1,U.S. Republicans expected to unveil healthcare bill this week,2017-03-06
1,Former U.S. intelligence chief rejects Trump wiretap accusation,2017-03-05
1,Highlights: The Trump presidency on March 5 at 7:35 p.m. EST,2017-03-06
1,"Schwarzenegger fired, didn't quit 'Apprentice': Trump",2017-03-04
1,Trump administration to propose 'dramatic reductions' in foreign aid,2017-03-04
1,Trump claims Obama wiretapped him during campaign; Obama refutes it,2017-03-04
1,Snap of Clinton reading Pence email headline goes viral,2017-03-04
1,U.S. suspends fast processing of high-tech visa applications,2017-03-04
1,Sessions to respond in writing to questions over Russia contacts: DOJ,2017-03-03
1,Parents fearing deportation pick guardians for U.S. children,2017-03-03
1,"Exclusive: Trump administration considering separating women, children at Mexico border",2017-03-03
1,Pence says his private email use was not the same as Clinton's,2017-03-03
1,Trump's choice for SEC chair clears ethics hurdle: source,2017-03-04
1,White House seeking sharp budget cut to climate agency: Washington Post,2017-03-04
1,Exclusive: Trump aides’ bid to plug leaks creates unease among some civil servants,2017-03-03
1,U.S. State Department criticized over quiet release of human rights report,2017-03-03
1,Immigration judges exempt from Trump's federal hiring freeze,2017-03-03
1,"Keystone XL builders can use non-U.S. steel, White House says now",2017-03-03
1,Massachusetts to plug gap if Congress blocks Planned Parenthood funds,2017-03-03
1,U.S. suspends Obama airline transparency review,2017-03-03
1,Trump torture remarks 'lay down gauntlet' for other states: U.N. expert,2017-03-03
1,The Trump presidency on March 3 at 2:50 p.m. ET,2017-03-03
1,"'Green' funds flush with new cash, challenges as Trump era dawns",2017-03-06
1,"New Interior chief vows review of Obama-era rules, 'bold' restructuring",2017-03-03
1,"Under fire, Trump's attorney general removes himself from campaign probes",2017-03-02
1,Trump says wants defense buildup to project U.S. power abroad,2017-03-02
1,Kremlin says U.S. military boost should not disrupt balance of power,2017-03-03
1,Russia's Lavrov: U.S. scandal over Russian contacts 'a witch hunt': RIA,2017-03-03
1,Pence used private email while Indiana governor,2017-03-03
1,"Trump's EPA budget proposal targets climate, lead cleanup programs",2017-03-02
1,Trump's 'bromance' with Russia's Putin appears to be cooling,2017-03-03
1,Democratic congressman Schiff says Sessions should resign,2017-03-02
1,Governors met on Obamacare replacement plan with Pence,2017-03-02
1,Senate approves Carson for housing secretary job,2017-03-02
1,New Interior head lifts lead ammunition ban in nod to hunters,2017-03-02
1,"Trump welcomes stock market surge, consumer confidence on Twitter",2017-03-02
1,Highlights: The Trump presidency on March 2 at 5:35 p.m. ET,2017-03-02
1,Two more Trump campaign officials met Russian envoy: USA Today,2017-03-02
1,"FBI holding back information on Russia probes, Democrat says",2017-03-02
1,Ex-Christie associates lose bid for new trial in 'Bridgegate' case,2017-03-02
1,Sessions' talks with Russian ambassador were not related to campaign: White House,2017-03-02
1,Senate confirms Trump pick Perry as energy secretary,2017-03-02
1,U.S. Attorney General Sessions to hold a news conference on Thursday,2017-03-02
1,Trump says has 'total confidence' in Attorney General Sessions,2017-03-02
1,U.S. House Judiciary Democrats ask FBI to investigate Sessions,2017-03-02
1,House Democratic leader calls for Sessions' 'resignation or removal',2017-03-02
1,U.S. House speaker: No reason for Sessions recusal from Russia probes,2017-03-02
1,"Senate Committee backs Trump pick to run Medicare, Medicaid",2017-03-02
1,U.S. Senate intelligence chairman does not call for Sessions recusal,2017-03-02
1,Senate Democratic leader says Attorney General Sessions should resign,2017-03-02
1,House Republican leader says 'easier' if Sessions recused himself,2017-03-02
1,Democrat Franken says Sessions 'extremely misleading' on Russia,2017-03-02
1,House oversight panel chair: Sessions should 'clarify his testimony',2017-03-02
1,"Biden, not mentioning Trump, defends free press, independent judiciary",2017-03-02
1,U.S. Attorney General Sessions says to recuse himself when 'appropriate' - NBC News,2017-03-02
1,Kremlin says unaware of U.S. Attorney General's meetings with Russian envoy,2017-03-02
1,U.S. Senators draft bill to boost employee private stock ownership,2017-03-02
1,Trump administration has found only $20 million in existing funds for wall,2017-03-01
1,"Russia shrugs off Sessions uproar, says has daily contacts with U.S. partners",2017-03-02
1,Really tremendous: Trump mimic Alec Baldwin co-authors White House 'memoir',2017-03-02
1,House Democratic leader calls on Sessions to resign,2017-03-02
1,House panel to probe possible Russia-Trump campaign collusion: Democrat,2017-03-02
1,Trump's immigration opening falls flat with key audience: Democrats,2017-03-02
1,Cabinet members lobby Trump to remove Iraq from new travel ban: officials,2017-03-02
1,Trump gives nod to Republican tax-credit proposal on Obamacare,2017-03-01
1,Highlights: The Trump presidency on March 1 at 8:16 p.m. EST,2017-03-01
1,"Behind scenes, Ivanka encouraged Trump’s change of tone: sources",2017-03-02
1,"Trump softens immigration stance, takes measured tone in speech",2017-02-28
1,"New Trump travel order expected in coming days, Pence says",2017-03-01
1,Republican Issa joins bipartisan House caucus on climate change,2017-03-02
1,Senate deal to end Illinois budget impasse grinds to halt,2017-03-02
1,White House aides told to preserve materials in Russia probe: source,2017-03-02
1,Trump trade office takes aggressive view of WTO rules: document,2017-03-01
1,"Canada, U.S. join forces on tackling border asylum-seekers",2017-03-01
1,"Pompe drug lauded by Trump costs $300,000 a year",2017-03-01
1,Senate Democrats seek Trump tax returns,2017-03-01
1,"Trump touts support for NATO, but expansion languishes in Senate",2017-03-01
1,No change to mortgage interest deduction in Trump tax plan: Mnuchin,2017-03-01
1,"In speech, Trump tries to turn from divisive to deal-maker",2017-03-01
1,White House supports renewal of spy law without reforms: official,2017-03-01
1,Kellyanne Conway 'inadvertently' plugged Ivanka products: White House,2017-03-01
1,Trump supporters praise softer tone in address to Congress,2017-03-01
1,"Trump promises tax relief, immigration overhaul in Congress address",2017-03-01
1,Factbox: Main themes of Trump's speech to Congress,2017-03-01
1,"Trump poised to lift federal coal ban, other green rules: White House",2017-03-01
1,"House, Senate letters back Asia military funding proposal",2017-03-01
1,Labor Dept proposes delaying new rule for financial advisers,2017-03-01
1,Trump's Interior Dept. pick wins Senate confirmation,2017-03-01
1,Senate confirms Trump's pick Zinke as Interior Secretary,2017-03-01
1,New Trump travel order will aim to short circuit legal challenges,2017-03-01
1,New Trump immigration order will remove Iraq from list of banned countries: AP,2017-03-01
1,Trump recommits to U.S. allies but says they must pay 'fair share',2017-03-01
1,Trump administration would ignore WTO rulings it sees as anti-U.S.: FT,2017-03-01
1,Republicans lack agreement on Obamacare ahead of Trump speech,2017-02-28
1,U.S. Commerce secretary says Trump did not endorse border tax plan,2017-03-01
1,Trump intelligence nominee supports probes on Russian interference,2017-02-28
1,Penguin Random House lands book deal with Obamas,2017-03-01
1,The Trump presidency on Feb 28 at 8:48 p.m. EST,2017-02-28
1,"Trump plan to slash State, foreign aid spending has foes in Congress",2017-02-28
1,"White House denies Trump order on biofuels program pending, markets roiled",2017-02-28
